model,scenario,trial,success,turn,G,C,D,S,O,E,corruption
deepseek,S5,7,1,7,0.0,100.0,79.5217,0.0,81.5564,100.0,0.0
deepseek,S5,7,1,8,0.0,100.0,93.5934,0.0,91.5229,100.0,3.5
deepseek,S5,8,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,9,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,9,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,9,1,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S5,9,1,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
deepseek,S5,9,1,4,2.4831,77.6493,42.9396,17.0612,60.8368,48.3837,0.0
deepseek,S5,10,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,10,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,10,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
deepseek,S5,10,0,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
deepseek,S5,10,0,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
deepseek,S5,10,0,5,0.0,89.2033,61.6118,5.1751,70.7372,73.3359,0.0
deepseek,S5,10,0,6,0.0,98.2778,74.1064,0.0,78.0288,94.0169,0.0
deepseek,S5,10,0,7,0.0,100.0,88.2199,0.0,87.3279,100.0,0.0
deepseek,S5,10,0,8,0.0,100.0,100.0,0.0,96.4287,100.0,3.5
deepseek,S5,11,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,11,0,1,31.14,64.54,37.035,39.26,43.11,32.765,0.0
deepseek,S5,11,0,2,22.7277,69.566,37.0562,33.5302,50.1345,33.2282,0.0
deepseek,S5,11,0,3,14.0601,72.8878,37.3787,26.7009,55.1432,37.0009,0.0
deepseek,S5,11,0,4,5.1371,76.287,40.7786,18.7755,59.6561,45.0714,0.0
deepseek,S5,11,0,5,0.0,81.7433,49.8927,10.902,65.1634,59.1645,0.0
deepseek,S5,11,0,6,0.0,88.9747,61.4094,1.687,71.6022,77.1787,0.0
deepseek,S5,11,0,7,0.0,98.436,74.6446,0.0,78.835,98.004,0.0
deepseek,S5,11,0,8,0.0,100.0,89.0919,0.0,88.8105,100.0,0.0
deepseek,S5,12,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,12,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,12,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
deepseek,S5,12,1,3,10.5811,75.4918,41.5349,24.9238,57.0744,41.6314,0.0
deepseek,S5,12,1,4,0.0781,79.5093,45.9084,15.7918,62.2162,51.6912,0.0
deepseek,S5,12,1,5,0.0,85.8183,56.5474,6.4982,68.5725,68.51,0.0
deepseek,S5,13,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,13,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,13,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
deepseek,S5,13,0,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
deepseek,S5,13,0,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
deepseek,S5,13,0,5,0.0,89.2033,61.6118,5.1751,70.7372,73.3359,0.0
deepseek,S5,13,0,6,0.0,98.2778,74.1064,0.0,78.0288,94.0169,0.0
deepseek,S5,13,0,7,0.0,100.0,88.2199,0.0,87.3279,100.0,0.0
deepseek,S5,13,0,8,0.0,100.0,100.0,0.0,96.4287,100.0,3.5
deepseek,S5,14,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,14,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,14,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
deepseek,S5,14,0,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
deepseek,S5,14,0,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
deepseek,S5,14,0,5,0.0,89.2033,61.6118,5.1751,70.7372,73.3359,0.0
deepseek,S5,14,0,6,0.0,98.2778,74.1064,0.0,78.0288,94.0169,0.0
deepseek,S5,14,0,7,0.0,100.0,88.2199,0.0,87.3279,100.0,0.0
deepseek,S5,14,0,8,0.0,100.0,100.0,0.0,96.4287,100.0,3.5
deepseek,S5,15,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,15,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,15,1,2,21.8877,69.951,37.1962,32.7077,50.537,34.3132,0.0
deepseek,S5,15,1,3,11.8211,74.6068,40.3949,25.7463,56.3719,39.9464,0.0
deepseek,S5,15,1,4,1.8951,78.4303,44.3521,16.9814,61.3225,49.3357,0.0
deepseek,S5,15,1,5,0.0,84.4561,54.3988,8.1406,67.3981,65.2163,0.0
deepseek,S5,15,1,6,0.0,91.222,63.8921,0.0,73.4097,82.7709,0.0
deepseek,S5,15,1,7,0.0,100.0,75.2076,0.0,80.4025,100.0,0.0
deepseek,S5,15,1,8,0.0,100.0,89.9265,0.0,90.5421,100.0,0.0
deepseek,S5,16,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,16,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,16,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
deepseek,S5,16,1,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
deepseek,S5,16,1,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
deepseek,S5,16,1,5,0.0,87.9533,59.1118,5.1751,69.9872,71.8359,0.0
deepseek,S5,16,1,6,0.0,95.5028,69.2064,0.0,76.3413,90.5419,0.0
deepseek,S5,16,1,7,0.0,100.0,83.4299,0.0,85.1985,100.0,0.0
deepseek,S5,16,1,8,0.0,100.0,96.9154,0.0,94.6187,100.0,3.5
deepseek,S5,17,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
deepseek,S5,17,1,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
deepseek,S5,18,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,18,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,18,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
deepseek,S5,18,0,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
deepseek,S5,18,0,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
deepseek,S5,18,0,5,0.0,89.2033,61.6118,5.1751,70.7372,73.3359,0.0
deepseek,S5,18,0,6,0.0,98.2778,74.1064,0.0,78.0288,94.0169,0.0
deepseek,S5,18,0,7,0.0,100.0,88.2199,0.0,87.3279,100.0,0.0
deepseek,S5,18,0,8,0.0,100.0,100.0,0.0,96.4287,100.0,3.5
deepseek,S5,19,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,19,1,1,31.14,64.54,37.035,39.26,43.11,32.765,0.0
deepseek,S5,19,1,2,23.7277,68.316,34.5562,33.5302,49.3845,31.7282,0.0
deepseek,S5,19,1,3,14.6601,72.6128,37.2787,27.2884,54.8558,36.2259,0.0
deepseek,S5,19,1,4,4.9921,77.202,42.9099,19.4574,60.0642,45.5389,0.0
deepseek,S5,19,1,5,0.0,82.8267,51.8033,11.1363,65.7547,60.0276,0.0
deepseek,S5,20,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,20,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,20,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
deepseek,S5,20,1,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
deepseek,S5,20,1,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
deepseek,S5,20,1,5,0.0,89.2033,61.6118,5.1751,70.7372,73.3359,0.0
deepseek,S5,20,1,6,0.0,97.0278,71.6064,0.0,77.2788,92.5169,0.0
deepseek,S5,20,1,7,0.0,100.0,85.8199,0.0,86.3904,100.0,0.0
deepseek,S5,20,1,8,0.0,100.0,98.9469,0.0,95.6318,100.0,3.5
deepseek,S5,21,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,21,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,21,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
deepseek,S5,21,1,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
deepseek,S5,21,1,4,0.0,80.5343,47.5084,15.2043,62.9537,53.3662,0.0
deepseek,S5,21,1,5,0.0,87.0683,58.2518,5.7176,69.4247,70.5709,0.0
deepseek,S5,22,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,22,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,22,1,2,21.8877,69.951,37.1962,32.7077,50.537,34.3132,0.0
deepseek,S5,22,1,3,11.8211,74.6068,40.3949,25.7463,56.3719,39.9464,0.0
deepseek,S5,22,1,4,1.8951,78.4303,44.3521,16.9814,61.3225,49.3357,0.0
deepseek,S5,22,1,5,0.0,84.4561,54.3988,8.1406,67.3981,65.2163,0.0
deepseek,S5,22,1,6,0.0,92.472,66.3921,0.0,74.1597,84.2709,0.0
deepseek,S5,22,1,7,0.0,100.0,77.6076,0.0,81.34,100.0,0.0
deepseek,S5,22,1,8,0.0,100.0,91.9665,0.0,91.339,100.0,3.5
deepseek,S5,23,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,23,1,1,31.14,64.54,37.035,39.26,43.11,32.765,0.0
deepseek,S5,23,1,2,24.1277,67.816,33.5562,33.5302,49.0845,31.1282,0.0
deepseek,S5,23,1,3,15.3001,72.0029,36.2387,27.5234,54.4408,35.3159,0.0
deepseek,S5,23,1,4,6.9541,75.208,39.2224,19.9651,58.7625,42.7159,0.0
deepseek,S5,23,1,5,0.0,79.1311,45.2441,12.5445,63.2389,54.3708,0.0
deepseek,S5,24,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,24,1,1,31.14,64.54,37.035,39.26,43.11,32.765,0.0
deepseek,S5,24,1,2,22.7277,69.566,37.0562,33.5302,50.1345,33.2282,0.0
deepseek,S5,24,1,3,14.0601,72.8878,37.3787,26.7009,55.1432,37.0009,0.0
deepseek,S5,24,1,4,5.1371,76.287,40.7786,18.7755,59.6561,45.0714,0.0
deepseek,S5,24,1,5,0.0,81.7433,49.8927,10.902,65.1634,59.1645,0.0
deepseek,S5,24,1,6,0.0,87.7247,58.9094,1.687,70.8522,75.6787,0.0
deepseek,S5,24,1,7,0.0,95.661,69.7446,0.0,77.1475,94.529,0.0
deepseek,S5,24,1,8,0.0,100.0,84.3019,0.0,86.6812,100.0,0.0
deepseek,S5,25,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,25,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
deepseek,S5,25,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
deepseek,S5,25,1,3,12.0661,74.8819,41.0662,26.1932,56.445,39.8239,0.0
deepseek,S5,25,1,4,1.1416,79.9827,47.3443,17.3355,62.1751,50.7378,0.0
deepseek,S5,25,1,5,0.0,86.2926,57.3528,7.8263,68.5493,67.4022,0.0
deepseek,S5,26,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,26,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,26,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
deepseek,S5,26,1,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
deepseek,S5,26,1,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
deepseek,S5,26,1,5,0.0,89.2033,61.6118,5.1751,70.7372,73.3359,0.0
deepseek,S5,27,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,27,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,27,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S5,27,0,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
deepseek,S5,27,0,4,0.0,80.4243,48.0396,16.4737,62.6243,52.1587,0.0
deepseek,S5,27,0,5,0.0,85.6517,55.9446,6.7458,68.4071,67.853,0.0
deepseek,S5,27,0,6,0.0,93.9663,68.2288,0.0,75.2658,87.3207,0.0
deepseek,S5,27,0,7,0.0,100.0,82.1232,0.0,83.6401,100.0,0.0
deepseek,S5,27,0,8,0.0,100.0,95.8047,0.0,93.2941,100.0,3.5
deepseek,S5,28,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,28,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,28,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
deepseek,S5,28,0,3,11.1811,75.2169,41.4349,25.5113,56.7869,40.8564,0.0
deepseek,S5,28,0,4,0.0,80.4243,48.0396,16.4737,62.6243,52.1587,0.0
deepseek,S5,28,0,5,0.0,86.9017,58.4446,6.7458,69.1571,69.353,0.0
deepseek,S5,28,0,6,0.0,95.4913,70.6288,0.0,76.2033,89.2957,0.0
deepseek,S5,28,0,7,0.0,100.0,84.5132,0.0,84.8319,100.0,0.0
deepseek,S5,28,0,8,0.0,100.0,94.3362,0.0,93.2572,100.0,3.5
deepseek,S5,29,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,29,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
deepseek,S5,29,1,2,21.8877,69.951,37.1962,32.7077,50.537,34.3132,0.0
deepseek,S5,29,1,3,12.8211,73.3568,37.8949,25.7463,55.6219,38.4464,0.0
deepseek,S5,29,1,4,2.4451,78.1553,44.2521,17.5689,61.035,48.5607,0.0
deepseek,S5,29,1,5,0.0,84.1211,54.04,8.7831,67.0612,64.1988,0.0
deepseek,S5,29,1,6,0.0,90.2828,62.3877,0.0,72.7484,81.0386,0.0
deepseek,S5,29,1,7,0.0,98.8472,73.6617,0.0,79.4939,100.0,0.0
deepseek,S5,29,1,8,0.0,100.0,88.4971,0.0,89.7698,100.0,0.0
deepseek,S5,30,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
deepseek,S5,30,1,1,31.14,64.54,37.035,39.26,43.11,32.765,0.0
deepseek,S5,30,1,2,22.7277,69.566,37.0562,33.5302,50.1345,33.2282,0.0
deepseek,S5,30,1,3,13.0601,74.1378,39.8787,26.7009,55.8932,38.5009,0.0
deepseek,S5,30,1,4,2.5871,79.062,45.8786,18.188,61.4436,48.8464,0.0
deepseek,S5,30,1,5,0.0,85.1283,55.4515,9.0845,67.5753,64.732,0.0
gemini,S5,1,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,1,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S5,1,0,2,24.5728,68.316,35.1275,34.5646,49.1701,30.8307,0.0
gemini,S5,1,0,3,15.8039,72.5802,37.402,28.3244,54.6164,35.0955,0.0
gemini,S5,1,0,4,6.4494,77.072,42.5661,20.6125,59.7275,44.0252,0.0
gemini,S5,1,0,5,0.0,82.5239,50.9397,10.9991,65.251,57.9572,0.0
gemini,S5,1,0,6,0.0,87.9112,58.747,1.6812,70.4046,74.3293,0.0
gemini,S5,1,0,7,0.0,96.9277,71.9909,0.0,77.246,94.8246,0.0
gemini,S5,1,0,8,0.0,100.0,82.8675,0.0,85.774,100.0,0.0
gemini,S5,2,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,2,1,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S5,3,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,3,1,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S5,4,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S5,4,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S5,5,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,5,1,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S5,6,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S5,6,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S5,6,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
gemini,S5,6,1,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
gemini,S5,7,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,7,0,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S5,7,0,2,22.9727,69.841,37.7275,33.9771,50.2076,33.1058,0.0
gemini,S5,7,0,3,13.3189,74.4402,40.3708,27.055,55.9958,38.403,0.0
gemini,S5,7,0,4,4.2359,77.6236,42.7302,18.4813,60.5061,46.6536,0.0
gemini,S5,7,0,5,0.0,81.5496,48.5531,10.1453,65.1836,59.3476,0.0
gemini,S5,7,0,6,0.0,86.9347,56.8453,1.2161,70.4546,75.1003,0.0
gemini,S5,7,0,7,0.0,94.1858,66.9004,0.0,76.2997,93.0,0.0
gemini,S5,7,0,8,0.0,100.0,78.0839,0.0,84.6048,100.0,0.0
gemini,S5,8,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S5,8,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S5,8,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
gemini,S5,8,1,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
gemini,S5,8,1,4,0.0,81.0343,48.5084,15.2043,63.2537,53.9662,0.0
gemini,S5,9,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,9,1,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S5,10,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,10,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S5,10,0,2,25.9728,66.566,31.6275,34.5646,48.1201,28.7308,0.0
gemini,S5,10,0,3,19.0439,69.1952,31.262,29.1469,52.4139,30.4105,0.0
gemini,S5,10,0,4,12.3664,71.693,33.3098,22.9772,56.0089,35.6197,0.0
gemini,S5,10,0,5,3.865,74.1666,36.7736,15.8073,59.2403,43.7035,0.0
gemini,S5,10,0,6,0.0,77.5477,43.1909,8.8479,63.0199,55.8225,0.0
gemini,S5,10,0,7,0.0,82.4442,51.6645,1.0908,67.651,70.6744,0.0
gemini,S5,10,0,8,0.0,89.1837,61.6176,0.0,73.0064,87.4975,0.0
gemini,S5,11,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,11,1,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S5,12,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S5,12,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gemini,S5,12,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
gemini,S5,12,0,3,12.0661,74.8819,41.0662,26.1932,56.445,39.8239,0.0
gemini,S5,12,0,4,2.1416,78.7327,44.8443,17.3355,61.4251,49.2378,0.0
gemini,S5,12,0,5,0.0,84.7676,54.7528,8.4138,67.5118,65.1272,0.0
gemini,S5,12,0,6,0.0,92.7788,66.688,0.0,74.2932,84.2538,0.0
gemini,S5,12,0,7,0.0,100.0,76.888,0.0,81.15,100.0,0.0
gemini,S5,12,0,8,0.0,100.0,91.3548,0.0,91.1775,100.0,3.5
gemini,S5,13,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,13,1,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S5,13,1,2,22.9727,69.841,37.7275,33.9771,50.2076,33.1058,0.0
gemini,S5,13,1,3,13.3189,74.4402,40.3708,27.055,55.9958,38.403,0.0
gemini,S5,14,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,14,1,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S5,14,1,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
gemini,S5,14,1,3,17.4039,71.0552,34.802,28.9119,53.5789,32.8205,0.0
gemini,S5,15,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,15,0,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S5,15,0,2,22.9727,69.841,37.7275,33.9771,50.2076,33.1058,0.0
gemini,S5,15,0,3,13.3189,74.4402,40.3708,27.055,55.9958,38.403,0.0
gemini,S5,15,0,4,2.8359,79.3736,46.2302,18.4813,61.5561,48.7536,0.0
gemini,S5,15,0,5,0.0,85.4346,55.6931,9.3228,67.6861,64.6326,0.0
gemini,S5,15,0,6,0.0,91.6737,63.9136,0.0,73.4743,81.8238,0.0
gemini,S5,15,0,7,0.0,99.8301,74.1763,0.0,79.9679,100.0,0.0
gemini,S5,15,0,8,0.0,100.0,85.5328,0.0,89.1227,100.0,0.0
gemini,S5,16,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,16,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S5,16,0,2,24.5728,68.316,35.1275,34.5646,49.1701,30.8307,0.0
gemini,S5,16,0,3,16.8039,71.3302,34.902,28.3244,53.8664,33.5955,0.0
gemini,S5,16,0,4,8.9994,74.297,37.4661,21.2,57.94,40.2502,0.0
gemini,S5,16,0,5,0.0,77.8889,42.881,12.8459,62.0891,50.8897,0.0
gemini,S5,16,0,6,0.0,82.2271,50.5421,4.5497,66.6729,65.5611,0.0
gemini,S5,16,0,7,0.0,90.1147,63.2846,0.0,72.8941,84.2154,0.0
gemini,S5,16,0,8,0.0,98.6032,73.725,0.0,79.9531,100.0,0.0
gemini,S5,17,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,17,1,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S5,18,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S5,18,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S5,19,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,19,1,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S5,19,1,2,22.9727,69.841,37.7275,33.9771,50.2076,33.1058,0.0
gemini,S5,19,1,3,14.3189,73.1902,37.8708,27.055,55.2458,36.903,0.0
gemini,S5,20,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,20,1,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S5,20,1,2,22.9727,69.841,37.7275,33.9771,50.2076,33.1058,0.0
gemini,S5,20,1,3,14.7189,72.6902,36.8708,27.055,54.9458,36.303,0.0
gemini,S5,20,1,4,6.0059,75.9886,40.0902,19.3038,59.3536,44.0686,0.0
gemini,S5,20,1,5,0.0,81.3056,48.9508,11.6323,64.7245,57.7481,0.0
gemini,S5,21,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S5,21,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gemini,S5,21,0,2,23.0877,68.926,35.5962,33.2952,49.7995,32.6382,0.0
gemini,S5,21,0,3,14.6661,72.1069,35.9662,26.7807,54.6575,36.0489,0.0
gemini,S5,21,0,4,5.0966,76.5977,41.7755,19.1924,59.7582,45.1553,0.0
gemini,S5,21,0,5,0.0,82.131,50.7459,11.108,65.3543,59.4052,0.0
gemini,S5,21,0,6,0.0,87.683,58.6769,1.735,70.8038,75.4705,0.0
gemini,S5,21,0,7,0.0,95.0794,68.5172,0.0,76.7744,93.687,0.0
gemini,S5,21,0,8,0.0,100.0,79.6162,0.0,85.1456,100.0,0.0
gemini,S5,22,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,22,1,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S5,23,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,23,1,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
gemini,S5,23,1,2,24.3727,68.091,34.2275,33.9771,49.1576,31.0058,0.0
gemini,S5,23,1,3,15.5589,72.3052,36.7308,27.8775,54.5433,35.218,0.0
gemini,S5,24,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,24,1,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S5,25,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S5,25,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S5,25,1,2,21.8877,69.951,37.1962,32.7077,50.537,34.3132,0.0
gemini,S5,25,1,3,11.8211,74.6068,40.3949,25.7463,56.3719,39.9464,0.0
gemini,S5,26,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,26,1,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
gemini,S5,27,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S5,27,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
gemini,S5,28,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S5,28,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S5,29,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
gemini,S5,29,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
gemini,S5,30,1,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
gemini,S5,30,1,1,31.34,64.765,37.935,39.8475,43.1225,32.59,0.0
grok,S5,1,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,1,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,1,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,1,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,1,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,1,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,1,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,1,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
grok,S5,1,0,8,0.0,93.7774,67.9853,0.0,76.1378,94.6768,0.0
grok,S5,2,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
grok,S5,2,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
grok,S5,2,0,2,25.5728,67.066,32.6275,34.5646,48.4201,29.3307,0.0
grok,S5,2,0,3,18.4039,69.8052,32.302,28.9119,52.8289,31.3205,0.0
grok,S5,2,0,4,11.4044,72.437,34.4973,22.4694,56.5607,36.9427,0.0
grok,S5,2,0,5,2.0452,75.5873,39.2329,14.9612,60.2685,46.1853,0.0
grok,S5,2,0,6,0.0,79.8204,47.12,7.366,64.703,59.9839,0.0
grok,S5,2,0,7,0.0,85.7987,56.7959,0.0,69.9176,76.2894,0.0
